ensemble_name,weights,roc_auc,pr_auc,logloss,f1_0_50
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.45, CatBoost:0.20",0.9274299740862723,0.5735298601421457,0.20256864958027807,0.45483269869561693
LightGBM_XGBoost_CatBoost,"LightGBM:0.50, XGBoost:0.10, CatBoost:0.40",0.9274003699581107,0.5764723436417231,0.19910258788364968,0.4666666666666667
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.60, CatBoost:0.05",0.927374017512322,0.5762622515431656,0.1937755618531039,0.459224985540775
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.40, CatBoost:0.25",0.9272759531630521,0.5724953500356001,0.20561008850746781,0.4520427000561843
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.25, CatBoost:0.35",0.927168112175148,0.5730117108567532,0.20645244965505855,0.45475113122171945
LightGBM_XGBoost_CatBoost,"LightGBM:0.45, XGBoost:0.15, CatBoost:0.40",0.9271298930319355,0.5741600000195662,0.204311189540431,0.4588177501228099
LightGBM_XGBoost_CatBoost,"LightGBM:0.55, XGBoost:0.00, CatBoost:0.45",0.927061875436914,0.5769119612701109,0.19716064815044576,0.4703083850140175
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.35, CatBoost:0.30",0.9270400615278762,0.5714266254876259,0.20870660080600686,0.44967403402766737
LightGBM_XGBoost_CatBoost,"LightGBM:0.95, XGBoost:0.00, CatBoost:0.05",0.927018202276654,0.5963456496902608,0.1381463769035411,0.5185259163087985
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.55, CatBoost:0.15",0.9269845022378279,0.5714102180079628,0.20498732538240508,0.44931114119614557
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.60, CatBoost:0.10",0.9269715365322186,0.5723789705001198,0.20202657305423943,0.4512146235869478
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.50, CatBoost:0.20",0.9269104994744548,0.5704514438004533,0.2080034566413844,0.44644265657043697
LightGBM_XGBoost_CatBoost,"LightGBM:0.50, XGBoost:0.05, CatBoost:0.45",0.9269026984595728,0.5748938173188951,0.2022846953944332,0.46305827660634236
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.65, CatBoost:0.05",0.9268632399633179,0.573199840235305,0.1991220718767764,0.4524521289488567
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.20, CatBoost:0.40",0.9267759238709214,0.5716556284494978,0.20963168856462708,0.45117952818872453
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.45, CatBoost:0.25",0.9267548419142904,0.5694852554486474,0.21107474894546455,0.444600828837282
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.30, CatBoost:0.35",0.9267256545023957,0.570229669778071,0.21185882975100945,0.4466692944422546
LightGBM_XGBoost_CatBoost,"LightGBM:0.45, XGBoost:0.10, CatBoost:0.45",0.9266490672345075,0.5726295547867966,0.20752001204125514,0.45503159941662613
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.40, CatBoost:0.30",0.9265209366986249,0.5683960217691709,0.21420148193126906,0.441721597518418
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.60, CatBoost:0.15",0.926399335437307,0.5681304959451512,0.2105138002549089,0.4400341111714086
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.65, CatBoost:0.10",0.9263891744696807,0.5690616113287146,0.20752314416636006,0.44168424341848295
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.25, CatBoost:0.40",0.9263406237858619,0.5688587905963346,0.21506782316086548,0.4431782703715267
